COD_CLIENTE,COD_LOCAL,CUSTO_INLAND_POR_TON
CLIENTE490,Hyrule,"1,233483456"
CLIENTE215,Deepwater,"1,233559693"
CLIENTE572,Rivenspire,"1,233642763"
CLIENTE63,Galdrin,"1,233813709"
CLIENTE634,Rivenspire,"1,234047564"
CLIENTE91,Nibelheim,"1,234135189"
CLIENTE669,Klunheim,"1,234268869"
CLIENTE196,Dornfall,"1,234726011"
CLIENTE334,Philgaia,"1,234753359"
CLIENTE586,Pangara,"1,234835988"
CLIENTE243,Tuxara,"1,234933933"
CLIENTE475,Muskara,"1,235083833"
CLIENTE491,Amoneth,"1,235155021"
CLIENTE259,Seireitei,"1,235233288"
CLIENTE260,Sunreach,"1,235298795"
CLIENTE664,Marineford,"1,235465019"
CLIENTE113,Besaid,"1,23549488"
CLIENTE681,Perseon,"1,235517586"
CLIENTE117,Uinhold,"1,235611526"
CLIENTE317,Ironfall,"1,235923153"
CLIENTE707,Kragspire,"1,23660136"
CLIENTE187,Lyngard,"1,237081528"
CLIENTE616,Iskeld,"1,237086933"
CLIENTE670,Lothlorien,"1,237113631"
CLIENTE389,Zanarkand,"1,237231152"
CLIENTE399,Thalassar,"1,237304596"
CLIENTE408,Khengar,"1,237449572"
CLIENTE129,Brightfall,"1,23765803"
CLIENTE229,Osaria,"1,237680835"
CLIENTE266,Surakai,"1,237704281"
CLIENTE73,Yenfall,"1,237754695"
CLIENTE63,Haldryn,"1,237982692"
CLIENTE679,Riorin,"1,238004982"
CLIENTE172,Tuxara,"1,238115968"
CLIENTE232,Tchurion,"1,23813258"
CLIENTE116,Highspire,"1,238226063"
CLIENTE311,Lathen,"1,238532223"
CLIENTE667,Deeptrench,"1,238544739"
CLIENTE365,Grimvale,"1,238634989"
CLIENTE646,Dragmere,"1,238819781"
CLIENTE649,Zaphura,"1,238999042"
CLIENTE258,Namek,"1,239082642"
CLIENTE432,Azkaban,"1,239403779"
CLIENTE148,Posthaven,"1,239598879"
CLIENTE600,Sectorium,"1,239817161"
CLIENTE14,Iyomar,"1,239845206"
CLIENTE679,Seireitei,"1,239971059"
CLIENTE207,Konoha,"1,239995472"
CLIENTE26,Alabasta,"1,240026425"
CLIENTE332,Eredin,"1,24007429"
CLIENTE240,Posthaven,"1,240099811"
CLIENTE354,Ivalice,"1,240506542"
CLIENTE705,Yeygard,"1,24057314"
CLIENTE659,Tempestia,"1,240627326"
CLIENTE80,Pangara,"1,240692575"
CLIENTE7,Thalassar,"1,240758071"
CLIENTE97,Pillarreach,"1,240910451"
CLIENTE568,Windscar,"1,24096784"
CLIENTE31,Sableport,"1,241123757"
CLIENTE374,Azkaban,"1,241150904"
CLIENTE372,Midgar,"1,241239579"
CLIENTE638,Sectorium,"1,241497659"
CLIENTE589,Limoria,"1,241540347"
CLIENTE177,Tchurion,"1,241884762"
CLIENTE239,Casperia,"1,242163688"
CLIENTE699,Hollowmar,"1,242606712"
CLIENTE537,Jakura,"1,242701157"
CLIENTE588,Elysor,"1,242752615"
CLIENTE300,Pausen,"1,242754908"
CLIENTE381,Stormhold,"1,242791046"
CLIENTE390,Philgaia,"1,24286736"
CLIENTE505,Elysor,"1,243042706"
CLIENTE514,Manifold,"1,243662685"
CLIENTE510,Savois,"1,243675318"
CLIENTE237,Deliora,"1,243977735"
CLIENTE360,Yeygard,"1,244028124"
CLIENTE249,Ivalice,"1,244131395"
CLIENTE322,Nurmengard,"1,244215679"
CLIENTE296,Namek,"1,244250742"
CLIENTE684,Xinthar,"1,244549799"
CLIENTE199,Konoha,"1,244560152"
CLIENTE355,Jindara,"1,245072132"
CLIENTE100,Calcara,"1,245385931"
CLIENTE681,Nighthaven,"1,245582678"
CLIENTE589,Vancross,"1,24562179"
CLIENTE512,Bethlehem,"1,246113079"
CLIENTE71,Greywatch,"1,246224275"
CLIENTE361,Chenara,"1,246236194"
CLIENTE283,Liones,"1,246469662"
CLIENTE312,Klunheim,"1,246653356"
CLIENTE665,Rlyeh,"1,246814725"
CLIENTE92,Kakariko,"1,247204829"
CLIENTE686,Pangara,"1,247216659"
CLIENTE92,Ivalice,"1,247249307"
CLIENTE567,Klunheim,"1,247469928"
CLIENTE471,Osaria,"1,247613056"
CLIENTE446,Ranskar,"1,248416515"
CLIENTE18,Swindale,"1,249194508"
CLIENTE655,Rlyeh,"1,249195613"
CLIENTE103,Salvaris,"1,249208746"
CLIENTE259,Manshade,"1,249431463"
CLIENTE579,Tarbean,"1,249716455"
CLIENTE319,Lochbar,"1,249861454"
CLIENTE294,Piscara,"1,249905716"
CLIENTE705,Brakmar,"1,250118357"
CLIENTE534,Promethea,"1,250174538"
CLIENTE691,Tutira,"1,250250685"
CLIENTE409,Aeusserst,"1,250326223"
CLIENTE680,Tempestia,"1,250443829"
CLIENTE55,Ivalice,"1,25050995"
CLIENTE683,Elysor,"1,250664953"
CLIENTE666,Valyria,"1,250691581"
CLIENTE661,Sectorium,"1,250950382"
CLIENTE156,Eredin,"1,251271717"
CLIENTE553,Philgaia,"1,251500654"
CLIENTE105,Morrowind,"1,251705235"
CLIENTE595,Iyomar,"1,251747335"
CLIENTE190,Deliora,"1,251841028"
CLIENTE690,Tahlenwald,"1,251851695"
CLIENTE681,Konoha,"1,251853865"
CLIENTE349,Shadowpeak,"1,25188473"
CLIENTE446,Valyria,"1,252207334"
CLIENTE561,Midgar,"1,252368237"
CLIENTE57,Zanarkand,"1,252783834"
CLIENTE91,Hogwarts,"1,253065768"
CLIENTE18,Tutira,"1,253182772"
CLIENTE321,Johto,"1,25328641"
CLIENTE513,Ulthar,"1,253391025"
CLIENTE409,Nenaris,"1,253393946"
CLIENTE463,Obsidian,"1,253536642"
CLIENTE423,Yenfall,"1,253582316"
CLIENTE565,Pandora,"1,253696586"
CLIENTE331,Lyngard,"1,253748939"
CLIENTE35,Liones,"1,253830524"
CLIENTE308,Mondstadt,"1,254030591"
CLIENTE125,TwinPillars,"1,254128488"
CLIENTE266,Promethea,"1,254243464"
CLIENTE272,Jadehold,"1,254398946"
CLIENTE92,Amoneth,"1,254605032"
CLIENTE352,Memphos,"1,254655972"
CLIENTE329,Huern,"1,254755163"
CLIENTE351,Nurmengard,"1,254808414"
CLIENTE354,Ashkora,"1,254911339"
CLIENTE631,Dornfall,"1,254988674"
CLIENTE338,Kandor,"1,255370533"
CLIENTE588,Zaphura,"1,255374634"
CLIENTE686,Skyreach,"1,255520049"
CLIENTE296,Obsidian,"1,255566244"
CLIENTE582,Zaphura,"1,255949603"
CLIENTE223,Nyagara,"1,256166062"
CLIENTE272,Altissia,"1,256230396"
CLIENTE398,Valyria,"1,256318161"
CLIENTE304,Paldea,"1,256389813"
CLIENTE507,Bethlehem,"1,256569255"
CLIENTE397,Imre,"1,256724523"
CLIENTE597,Brakmar,"1,256784506"
CLIENTE186,Liones,"1,256830521"
CLIENTE423,Hyrule,"1,256951428"
CLIENTE327,Koktahl,"1,257054361"
CLIENTE386,Koktahl,"1,257082084"
CLIENTE83,Marineford,"1,25711349"
CLIENTE265,Ironfall,"1,257162807"
CLIENTE4,Piscara,"1,257163221"
CLIENTE20,Khengar,"1,257398069"
CLIENTE446,Rocabar,"1,257423681"
CLIENTE123,Alabasta,"1,257793929"
CLIENTE434,Winhill,"1,257930897"
CLIENTE486,Melvara,"1,258057133"
CLIENTE665,Morrowind,"1,258351391"
CLIENTE70,Altissia,"1,258374294"
CLIENTE165,Limoria,"1,258464271"
CLIENTE121,Shadowpeak,"1,258555412"
CLIENTE418,Ossandor,"1,258787919"
CLIENTE634,Ironfall,"1,259250862"
CLIENTE308,Yenfall,"1,259257992"
CLIENTE275,Jadehold,"1,259350645"
CLIENTE531,Cartheia,"1,259620981"
CLIENTE710,Melvara,"1,259691921"
CLIENTE348,Eredin,"1,259832447"
CLIENTE527,Tuxara,"1,259976826"
CLIENTE353,Savois,"1,25997888"
CLIENTE524,Altissia,"1,260070452"
CLIENTE625,Jakura,"1,260224303"
CLIENTE91,Lathen,"1,260255202"
CLIENTE263,Qineth,"1,260597964"
CLIENTE645,Osaria,"1,260865947"
CLIENTE536,Memphos,"1,26106485"
CLIENTE67,Helheim,"1,261184993"
CLIENTE304,Glenhaven,"1,261268854"
CLIENTE680,Qineth,"1,261269475"
CLIENTE551,Mountglass,"1,261298805"
CLIENTE117,Stonegate,"1,261320853"
CLIENTE311,Duskwall,"1,261454406"
CLIENTE431,Noctis,"1,261588662"
CLIENTE107,Pillarreach,"1,261852905"
CLIENTE55,Mountglass,"1,262165785"
CLIENTE255,Sableport,"1,262410356"
CLIENTE629,Jakura,"1,262577069"
CLIENTE377,Valisthea,"1,262590411"
CLIENTE666,Highspire,"1,262667563"
CLIENTE385,Paldea,"1,262826978"
CLIENTE673,Tuxara,"1,262963541"
CLIENTE284,Iyomar,"1,263062741"
CLIENTE144,Walden,"1,263191924"
CLIENTE632,Targalon,"1,263217133"
CLIENTE565,Khengar,"1,263708174"
CLIENTE541,Jindara,"1,264021445"
CLIENTE303,Tomarath,"1,264056905"
CLIENTE641,Swindale,"1,264092086"
CLIENTE565,Huern,"1,264767435"
CLIENTE597,Ykoura,"1,264771503"
CLIENTE29,Sunreach,"1,264805867"
CLIENTE600,Rivenspire,"1,264822865"
CLIENTE606,Nibelheim,"1,265072369"
CLIENTE695,Noctis,"1,265266062"
CLIENTE190,Azural,"1,265397171"
CLIENTE505,Termina,"1,265442421"
CLIENTE357,Besaid,"1,265617013"
CLIENTE537,Rocabar,"1,265711026"
CLIENTE362,Haldryn,"1,265717386"
CLIENTE639,Amoneth,"1,26577659"
CLIENTE389,Rivenspire,"1,265817241"
CLIENTE13,Nighthaven,"1,26583646"
CLIENTE469,Manifold,"1,266191377"
CLIENTE560,Calcara,"1,266367723"
CLIENTE4,Jindara,"1,266516274"
CLIENTE646,Klunheim,"1,266822063"
CLIENTE424,Melvara,"1,266929793"
CLIENTE296,Konoha,"1,267028138"
CLIENTE382,Dornfall,"1,267176431"
CLIENTE42,Casperia,"1,267194363"
CLIENTE29,Nyagara,"1,267196284"
CLIENTE518,Nenaris,"1,267385331"
CLIENTE459,Salvaris,"1,267423845"
CLIENTE320,Tahlenwald,"1,267547106"
CLIENTE228,Nurmengard,"1,267665799"
CLIENTE78,Nenaris,"1,267899924"
CLIENTE14,Ashkora,"1,268170993"
CLIENTE681,Savois,"1,268176531"
CLIENTE251,Cartheia,"1,26840229"
CLIENTE192,Alabasta,"1,268410049"
CLIENTE706,Iskeld,"1,268544319"
CLIENTE507,Hazoria,"1,268861367"
CLIENTE608,Sethera,"1,268881892"
CLIENTE608,Xinthar,"1,269172703"
CLIENTE400,Jadehold,"1,269553346"
CLIENTE701,Bethlehem,"1,2695675"
CLIENTE501,Chenara,"1,26994132"
CLIENTE371,Sethera,"1,270088235"
CLIENTE269,Rivenspire,"1,270197762"
CLIENTE59,Pangara,"1,27041345"
CLIENTE294,Humeria,"1,270498469"
CLIENTE121,Kakariko,"1,270555972"
CLIENTE304,Chenara,"1,270811799"
CLIENTE696,Nenaris,"1,270879731"
CLIENTE628,Obsidian,"1,270881773"
CLIENTE245,Kakariko,"1,270943675"
CLIENTE634,Zanarkand,"1,271142442"
CLIENTE706,Wuhaven,"1,271316591"
CLIENTE454,Yatora,"1,27140791"
CLIENTE300,Mythra,"1,271429566"
CLIENTE424,Memphos,"1,271728922"
CLIENTE622,Sidora,"1,27177825"
CLIENTE199,Ngorim,"1,272267258"
CLIENTE200,Windscar,"1,272463713"
CLIENTE502,Namek,"1,272498218"
CLIENTE3,Raumor,"1,272599684"
CLIENTE113,Galdrin,"1,272670252"
CLIENTE48,Cartheia,"1,272934265"
CLIENTE405,Ossandor,"1,273073164"
CLIENTE310,Morrowind,"1,273379152"
CLIENTE231,Jindara,"1,273794438"
CLIENTE44,Yenfall,"1,273988255"
CLIENTE28,Iyomar,"1,274080213"
CLIENTE172,Stormhold,"1,274175196"
CLIENTE541,Dirtmouth,"1,274246258"
CLIENTE446,Duskwall,"1,274271061"
CLIENTE553,Lyngard,"1,274530169"
CLIENTE602,Casperia,"1,274585111"
CLIENTE587,Wuhaven,"1,274646298"
CLIENTE243,Hyrule,"1,274648656"
CLIENTE288,Khengar,"1,274890963"
CLIENTE378,Jakura,"1,275118835"
CLIENTE413,Elysor,"1,275332428"
CLIENTE685,Tomarath,"1,275463914"
CLIENTE569,Ivalice,"1,27582197"
CLIENTE205,Noctis,"1,276033511"
CLIENTE287,Askr,"1,276105632"
CLIENTE495,Quasmar,"1,276114099"
CLIENTE381,Huern,"1,276468116"
CLIENTE541,Perseon,"1,276598635"
CLIENTE271,Lathen,"1,276869835"
CLIENTE698,Ishgard,"1,277239243"
CLIENTE293,Dragmere,"1,277244144"
CLIENTE674,Vancross,"1,277317787"
CLIENTE302,Altissia,"1,27733082"
CLIENTE498,Johto,"1,277570695"
CLIENTE606,Pillarreach,"1,277813181"
CLIENTE149,Inoria,"1,277881414"
CLIENTE481,Xinthar,"1,277953636"
CLIENTE639,Spira,"1,277955001"
CLIENTE220,Tutira,"1,277969746"
CLIENTE481,Lathen,"1,277971133"
CLIENTE70,Lothlorien,"1,277998822"
CLIENTE678,Valyria,"1,278084971"
CLIENTE308,Hollowmar,"1,278104587"
CLIENTE659,Riorin,"1,278199333"
CLIENTE554,Liones,"1,278323705"
CLIENTE647,Pandora,"1,27833699"
CLIENTE429,Azkaban,"1,278365775"
CLIENTE545,Targalon,"1,278512184"
CLIENTE375,Obsidian,"1,278777279"
CLIENTE361,Sableport,"1,279183673"
CLIENTE103,TwinPillars,"1,279449286"
CLIENTE438,Melvara,"1,279623751"
CLIENTE598,Ishgard,"1,2797718"
CLIENTE418,Rlyeh,"1,279997225"
CLIENTE83,Koktahl,"1,280061149"
CLIENTE156,Skellige,"1,280116179"
CLIENTE597,Pangara,"1,280280109"
CLIENTE515,Brakmar,"1,280518154"
CLIENTE665,Shadowpeak,"1,280698362"
CLIENTE125,Quasmar,"1,280838935"
CLIENTE511,Mythra,"1,280980902"
CLIENTE252,Imre,"1,281105838"
CLIENTE651,Manifold,"1,281250766"
CLIENTE27,Obsidian,"1,281332594"
CLIENTE265,Tarbean,"1,281619189"
CLIENTE467,Vancross,"1,281648231"
CLIENTE382,Elzion,"1,281705407"
CLIENTE185,Deepwater,"1,28214752"
CLIENTE449,Iyomar,"1,282191362"
CLIENTE16,Haldryn,"1,282206744"
CLIENTE378,Koktahl,"1,28286761"
CLIENTE676,Quasmar,"1,282922045"
CLIENTE489,Casperia,"1,2830514"
CLIENTE469,Stonegate,"1,283268823"
CLIENTE223,Jakura,"1,283392519"
CLIENTE211,Xinthar,"1,283756919"
CLIENTE169,Amoneth,"1,283993298"
CLIENTE42,Riorin,"1,28440224"
CLIENTE270,Hogwarts,"1,284470277"
CLIENTE639,Iyomar,"1,284745437"
CLIENTE87,Northfall,"1,284751641"
CLIENTE16,Kandor,"1,284909122"
CLIENTE463,Galdrin,"1,285068444"
CLIENTE464,Konoha,"1,285394242"
CLIENTE498,Windscar,"1,285720507"
CLIENTE158,Spira,"1,285748652"
CLIENTE355,Nassauia,"1,285759746"
CLIENTE536,Kakariko,"1,285765611"
CLIENTE438,Yokara,"1,285855384"
CLIENTE1,Ykoura,"1,286148553"
CLIENTE8,Azkaban,"1,286162373"
CLIENTE352,Paldea,"1,286200123"
CLIENTE290,Deeptrench,"1,286212927"
CLIENTE564,Osaria,"1,286294206"
CLIENTE353,Tempestia,"1,286399139"
CLIENTE267,Philgaia,"1,286425984"
CLIENTE594,Imre,"1,286605089"
CLIENTE646,Limoria,"1,286630959"
CLIENTE290,Kobaris,"1,286636004"
CLIENTE141,Jakura,"1,286644886"
CLIENTE103,Sableport,"1,286649542"
CLIENTE325,Lathen,"1,28690209"
CLIENTE256,Raumor,"1,287174599"
CLIENTE675,Namek,"1,287305617"
CLIENTE366,Muskara,"1,287395905"
CLIENTE454,Kandor,"1,287571171"
CLIENTE511,Winhill,"1,287914042"
CLIENTE59,Fernwall,"1,287917614"
CLIENTE476,Lothlorien,"1,288067927"
CLIENTE576,Pillarreach,"1,288225836"
CLIENTE528,Ykoura,"1,28886833"
CLIENTE452,Riorin,"1,288921044"
CLIENTE521,Nibelheim,"1,289265201"
CLIENTE323,Targalon,"1,289688178"
CLIENTE47,Frosthelm,"1,289776955"
CLIENTE280,Nassauia,"1,289780643"
CLIENTE351,Nibelheim,"1,289837625"
CLIENTE141,Quasmar,"1,289931674"
CLIENTE563,Viscara,"1,290058737"
CLIENTE91,Tchurion,"1,290169022"
CLIENTE177,Amoneth,"1,290411773"
CLIENTE448,Rocabar,"1,29042096"
CLIENTE228,Windscar,"1,290476424"
CLIENTE361,Stevanor,"1,290531328"
CLIENTE142,Morrowind,"1,290538003"
CLIENTE624,Cairhien,"1,290591727"
CLIENTE178,Solstheim,"1,290599383"
CLIENTE167,Valyria,"1,290669321"
CLIENTE38,TwinPillars,"1,291045521"
CLIENTE586,Inoria,"1,291217416"
CLIENTE118,Sidora,"1,291304286"
CLIENTE528,Riorin,"1,291332049"
CLIENTE496,Mythra,"1,291423204"
CLIENTE271,Azkaban,"1,291541018"
CLIENTE23,Alabasta,"1,291880877"
CLIENTE463,Quasmar,"1,292275147"
CLIENTE497,Sableport,"1,292438841"
CLIENTE448,Tutira,"1,292463403"
CLIENTE476,Haldryn,"1,292555704"
CLIENTE182,Mountglass,"1,292614712"
CLIENTE359,Yeygard,"1,292681949"
CLIENTE40,Helheim,"1,292780791"
CLIENTE166,Zaphura,"1,292849708"
CLIENTE143,Salvaris,"1,293113205"
CLIENTE495,Kharon,"1,293258247"
CLIENTE232,Jakura,"1,293354344"
CLIENTE94,Sethera,"1,293870636"
CLIENTE38,Nyagara,"1,293944244"
CLIENTE680,Deliora,"1,293970456"
CLIENTE521,Khengar,"1,294453759"
CLIENTE127,Ashkora,"1,294465676"
CLIENTE80,Johto,"1,29464132"
CLIENTE633,Mythra,"1,294691413"
CLIENTE240,Ulthar,"1,294695687"
CLIENTE478,Lathen,"1,294978336"
CLIENTE512,Xinthar,"1,295081271"
CLIENTE621,Eredin,"1,29529434"
CLIENTE361,Besaid,"1,295368277"
CLIENTE639,Kragspire,"1,295392685"
CLIENTE713,Seireitei,"1,295419712"
CLIENTE640,Stevanor,"1,295794847"
CLIENTE203,Kharon,"1,295850189"
CLIENTE523,Perseon,"1,295919349"
CLIENTE539,Yokara,"1,296032557"
CLIENTE249,Glenhaven,"1,296053715"
CLIENTE591,Yokara,"1,29607578"
CLIENTE704,Gerudo,"1,296116165"
CLIENTE497,Elzion,"1,296341844"
CLIENTE202,Namek,"1,296441003"
CLIENTE317,Fernwall,"1,296648128"
CLIENTE503,Sectorium,"1,296813954"
CLIENTE312,Ironfall,"1,296944669"
CLIENTE168,Yenfall,"1,297092504"
CLIENTE645,Nassauia,"1,297102933"
CLIENTE468,Hyrule,"1,297115594"
CLIENTE594,Yjigar,"1,297172589"
CLIENTE246,Calcara,"1,297428727"
CLIENTE401,Northfall,"1,297470994"
CLIENTE32,Highspire,"1,297863558"
CLIENTE47,Humeria,"1,298241662"
CLIENTE75,Solhara,"1,298289196"
CLIENTE426,Elysor,"1,298376927"
CLIENTE272,TwinPillars,"1,298431883"
CLIENTE673,Drinmoor,"1,298445812"
CLIENTE619,Ngorim,"1,298579415"
CLIENTE579,Thalassar,"1,298713513"
CLIENTE627,Ivalice,"1,298769171"
CLIENTE15,Lyngard,"1,298930969"
CLIENTE464,Surakai,"1,298994828"
CLIENTE74,Sethera,"1,299611964"
CLIENTE584,Askr,"1,299643192"
CLIENTE434,Amoneth,"1,299715675"
CLIENTE299,Elysor,"1,299903783"
CLIENTE599,Kobaris,"1,29990529"
CLIENTE449,Deliora,"1,29995327"
CLIENTE690,Sectorium,"1,300270442"
CLIENTE144,Quasmar,"1,300451961"
CLIENTE402,Drinmoor,"1,300812128"
CLIENTE483,Yatora,"1,301096616"
CLIENTE627,Pillarreach,"1,30124467"
CLIENTE183,Tartarus,"1,301246972"
CLIENTE9,Drinmoor,"1,301487769"
CLIENTE399,Altissia,"1,301530825"
CLIENTE435,Elzion,"1,301595912"
CLIENTE41,Skyreach,"1,30182304"
CLIENTE501,Ngorim,"1,30208768"
CLIENTE239,Stonegate,"1,302110203"
CLIENTE283,Fernwall,"1,302119523"
CLIENTE33,Memphos,"1,302199285"
CLIENTE577,Brightfall,"1,302501243"
CLIENTE389,Highspire,"1,302536715"
CLIENTE62,Sidora,"1,302766208"
CLIENTE177,Nyagara,"1,302798879"
CLIENTE391,Iyomar,"1,302901615"
CLIENTE43,Northfall,"1,30293188"
CLIENTE69,Brightfall,"1,302957843"
CLIENTE545,Sectorium,"1,302975163"
CLIENTE49,Deeptrench,"1,303148636"
CLIENTE569,Solstheim,"1,303282921"
CLIENTE116,Promethea,"1,30347679"
CLIENTE19,Nenaris,"1,303481928"
CLIENTE701,Yokara,"1,303533767"
CLIENTE106,Amoneth,"1,303654411"
CLIENTE384,Tahlenwald,"1,304134354"
CLIENTE204,Lyngard,"1,304196221"
CLIENTE96,Khengar,"1,30431906"
CLIENTE452,Shadowpeak,"1,304387663"
CLIENTE612,Promethea,"1,304392362"
CLIENTE464,Deliora,"1,304555141"
CLIENTE362,Ironfall,"1,304656674"
CLIENTE541,Askr,"1,304796781"
CLIENTE530,Altissia,"1,304821836"
CLIENTE58,Zuldazar,"1,304854192"
CLIENTE335,Yeygard,"1,304978265"
CLIENTE379,Philgaia,"1,305194366"
CLIENTE522,Kakariko,"1,305261511"
CLIENTE45,Muskara,"1,305302901"
CLIENTE536,Thalassar,"1,30556397"
CLIENTE628,Manshade,"1,305792212"
CLIENTE577,Azural,"1,305894769"
CLIENTE263,Liones,"1,306019322"
CLIENTE358,Nurmengard,"1,306077041"
CLIENTE88,Gerudo,"1,306123768"
CLIENTE157,Ngorim,"1,306550936"
CLIENTE629,Marineford,"1,307050615"
CLIENTE142,Savois,"1,307224261"
CLIENTE214,Eredin,"1,308011814"
CLIENTE156,Nyagara,"1,308021145"
CLIENTE619,Ulthar,"1,308022868"
CLIENTE321,Perseon,"1,308179524"
CLIENTE217,Ranskar,"1,308211913"
CLIENTE659,Limoria,"1,308235161"
CLIENTE703,Pillarreach,"1,308385896"
CLIENTE479,Posthaven,"1,30847826"
CLIENTE444,Frosthelm,"1,308488652"
CLIENTE382,Solstheim,"1,308610158"
CLIENTE372,Yatora,"1,308687259"
CLIENTE536,Alabasta,"1,308701208"
CLIENTE615,Haldryn,"1,308711048"
CLIENTE340,Liones,"1,308734844"
CLIENTE393,Hyrule,"1,30923383"
CLIENTE372,Tempestia,"1,309290075"
CLIENTE617,Northfall,"1,309320926"
CLIENTE591,Posthaven,"1,309388863"
CLIENTE527,Savois,"1,309814487"
CLIENTE639,Stonegate,"1,309850535"
CLIENTE277,Tarbean,"1,309974543"
CLIENTE506,Deliora,"1,309992749"
CLIENTE152,Nighthaven,"1,310212401"
CLIENTE268,Rocabar,"1,31043679"
CLIENTE521,Midgar,"1,310451853"
CLIENTE609,Lochbar,"1,310938068"
CLIENTE278,Skellige,"1,311048375"
CLIENTE141,Stevanor,"1,311141598"
CLIENTE646,Drinmoor,"1,311867551"
CLIENTE73,Sethera,"1,311888139"
CLIENTE81,Tahlenwald,"1,312041975"
CLIENTE146,Nighthaven,"1,312118101"
CLIENTE239,Winhill,"1,312160036"
CLIENTE526,Kharon,"1,312190136"
CLIENTE680,Resembool,"1,312227722"
CLIENTE410,Azural,"1,312428282"
CLIENTE527,Brakmar,"1,312455394"
CLIENTE397,Surakai,"1,312551912"
CLIENTE189,Posthaven,"1,312784647"
CLIENTE407,Nassauia,"1,312914067"
CLIENTE266,Rivenspire,"1,313366162"
CLIENTE705,Solstheim,"1,31346034"
CLIENTE401,Riorin,"1,313563729"
CLIENTE445,Manshade,"1,313712665"
CLIENTE524,Azkaban,"1,314018432"
CLIENTE577,Memphos,"1,314072902"
CLIENTE710,Ykoura,"1,31429073"
CLIENTE310,Azkaban,"1,314429086"
CLIENTE354,Savois,"1,314534878"
CLIENTE225,Jakura,"1,315254176"
CLIENTE669,Northfall,"1,315420805"
CLIENTE291,Noctis,"1,315443703"
CLIENTE307,Stormbar,"1,315468974"
CLIENTE663,Kobaris,"1,315528525"
CLIENTE95,Greywatch,"1,315990231"
CLIENTE25,Humeria,"1,316201092"
CLIENTE467,Ichoris,"1,316269886"
CLIENTE300,Valyria,"1,316275047"
CLIENTE566,Thalassar,"1,316472059"
CLIENTE365,Sidora,"1,316472276"
CLIENTE383,Targalon,"1,31648282"
CLIENTE9,Termina,"1,316858691"
CLIENTE576,Morrowind,"1,317031172"
CLIENTE215,Kragspire,"1,317034625"
CLIENTE31,Highspire,"1,317147377"
CLIENTE154,Casperia,"1,317242428"
CLIENTE568,Sectorium,"1,317728795"
CLIENTE455,Ashkora,"1,317951182"
CLIENTE511,Drinmoor,"1,318089997"
CLIENTE503,Riorin,"1,318263514"
CLIENTE16,Besaid,"1,318442096"
CLIENTE557,Yatora,"1,318546831"
CLIENTE697,Valyria,"1,31869158"
CLIENTE73,Nyagara,"1,318747634"
CLIENTE130,Walden,"1,319113164"
CLIENTE638,Zanarkand,"1,319119726"
CLIENTE540,Tomarath,"1,319323556"
CLIENTE236,Promethea,"1,319335415"
CLIENTE439,Piscara,"1,319548744"
CLIENTE459,Dornfall,"1,319881414"
CLIENTE363,Solhara,"1,320209237"
CLIENTE223,Stormbar,"1,320218057"
CLIENTE354,Uinhold,"1,320255814"
CLIENTE527,Sectorium,"1,320372119"
CLIENTE97,Surakai,"1,320413723"
CLIENTE679,Muskara,"1,320705429"
CLIENTE310,Hyrule,"1,320716253"
CLIENTE560,Alabasta,"1,320723973"
CLIENTE222,Brakmar,"1,320727488"
CLIENTE423,Ironfall,"1,320910879"
CLIENTE336,Winhill,"1,321319063"
CLIENTE9,Duskwall,"1,32134025"
CLIENTE514,Chenara,"1,321404525"
CLIENTE131,Elysor,"1,321440407"
CLIENTE149,Frosthelm,"1,321451717"
CLIENTE79,Qineth,"1,321497416"
CLIENTE382,Dirtmouth,"1,321626089"
CLIENTE346,Sectorium,"1,321657612"
CLIENTE413,Muskara,"1,32207912"
CLIENTE691,Mondstadt,"1,322164781"
CLIENTE324,Kharon,"1,322245441"
CLIENTE351,Yeygard,"1,322349662"
CLIENTE127,Yenfall,"1,322418638"
CLIENTE166,Promethea,"1,322545163"
CLIENTE707,Nenaris,"1,322706526"
CLIENTE645,Lothlorien,"1,322883917"
CLIENTE698,Elysor,"1,322955005"
CLIENTE75,Namek,"1,323035769"
CLIENTE107,Posthaven,"1,323056593"
CLIENTE711,Walden,"1,323085498"
CLIENTE485,Yeygard,"1,323086476"
CLIENTE213,Eredin,"1,323101242"
CLIENTE61,Shadowpeak,"1,323171031"
CLIENTE80,Dornfall,"1,323358082"
CLIENTE601,Mythra,"1,323484535"
CLIENTE281,Yeygard,"1,323512199"
CLIENTE499,Manifold,"1,323610637"
CLIENTE382,Paldea,"1,323700016"
CLIENTE229,Melvara,"1,323700943"
CLIENTE404,Sethera,"1,323701351"
CLIENTE574,Ranskar,"1,323862304"
CLIENTE168,Imre,"1,323926264"
CLIENTE385,Skyreach,"1,324010197"
CLIENTE597,Alabasta,"1,324442911"
CLIENTE401,Windscar,"1,324450674"
CLIENTE29,Ranskar,"1,324910239"
CLIENTE608,Elzion,"1,325065047"
CLIENTE511,Northfall,"1,325361843"
CLIENTE459,Savois,"1,325537549"
CLIENTE463,Sableport,"1,325636988"
CLIENTE177,Yjigar,"1,326060411"
CLIENTE387,Stormbar,"1,326088148"
CLIENTE700,Ulthar,"1,326325968"
CLIENTE542,Memphos,"1,32635829"
CLIENTE230,Amoneth,"1,326949346"
CLIENTE105,Cartheia,"1,327109706"
